state,county,% Age 0 to 29 years,% Age 30 to 39,% Age 40 to 49 years,% Age 50 to 59 years,% Age 60 to 69 years,% Age 70 to 79,% Age 80 to 85+,fips
Kansas,Shawnee,38.3162722,12.4873943,11.20851385,12.96176316,12.82260745,7.570746877,4.632702156,20177
Kansas,Sheridan,36.47848401,10.34346625,9.474930912,12.90959337,14.40979076,8.606395578,7.777339124,20179
Kansas,Sherman,38.2268181,12.61230717,9.662654687,12.90049161,12.91744363,8.069164265,5.611120529,20181
Kansas,Smith,31.22398002,9.048015543,9.214543436,14.23813489,16.62503469,9.908409659,9.741881765,20183
Kansas,Stafford,35.73480134,10.6510292,8.999521302,14.45667784,13.97797989,8.951651508,7.228338918,20185
Kansas,Stanton,40.06039255,11.57523905,12.12883744,11.67589331,11.72622043,6.995470559,5.837946653,20187
Kansas,Stevens,42.74150027,11.29699586,11.54883972,12.70012592,10.37956467,6.475984889,4.856988667,20189
Kansas,Sumner,37.65437467,11.58462341,11.06279353,13.35884502,13.77196034,7.392590016,5.174813011,20191
Kansas,Thomas,42.66632084,11.33445727,10.25807288,11.54195305,12.04772403,6.756581507,5.394890416,20193
Kansas,Trego,28.92946652,10.81274615,10.13247404,14.42892947,17.68707483,9.989258861,8.020050125,20195
Kansas,Wabaunsee,35.13552689,10.36382084,11.03058414,15.08914335,15.08914335,8.392520655,4.899260762,20197
Kansas,Wallace,37.3918829,10.31270792,8.050565536,13.57285429,13.97205589,8.78243513,7.917498337,20199
Kansas,Washington,34.70479705,10.31365314,9.741697417,13.9298893,13.61623616,9.42804428,8.265682657,20201
Kansas,Wichita,39.3824228,9.596199525,11.97149644,11.35391924,13.63420428,7.600950119,6.460807601,20203
Kansas,Wilson,36.20311598,11.27524524,10.67512983,12.42931333,14.72590883,9.417195615,5.274091171,20205
Kansas,Woodson,32.42224317,11.90700597,8.953817154,14.38894125,16.30537229,9.487904493,6.534715677,20207
Kansas,Wyandotte,44.19684982,14.29254071,11.84099102,11.75751857,10.01246038,5.044034744,2.855604752,20209
Kentucky,Adair,38.45433255,10.59588863,11.49102264,14.22846734,12.81290658,8.227946916,4.189435337,21001
Kentucky,Allen,37.4917148,11.36729476,12.84442761,14.05643405,12.4514724,8.190512262,3.598144115,21003
Kentucky,Anderson,37.38693024,11.7548427,14.12875612,14.84357764,11.56069364,6.865816529,3.459383136,21005
Kentucky,Ballard,34.18974809,11.0164181,12.83368843,13.38513598,14.18724151,9.161549066,5.226218824,21007
Kentucky,Barren,37.48189062,12.03141978,12.3845527,13.84009417,12.17176748,7.784770011,4.305505252,21009
Kentucky,Bath,39.07776791,10.80513607,12.90478882,13.88193491,12.2102883,7.235726399,3.884357587,21011
Kentucky,Bell,35.86886974,11.28382702,12.56351387,14.11419323,13.23346757,8.701870601,4.23425797,21013
Kentucky,Boone,40.1617845,13.11381935,13.78057218,13.58974554,10.59201873,6.099609984,2.662449727,21015
Kentucky,Bourbon,37.05410226,10.45382481,12.92608006,14.03587,12.41082045,8.387831946,4.731470472,21017
Kentucky,Boyd,34.43903472,12.18882303,12.58255715,13.92040644,13.42929721,8.562658764,4.877222693,21019
Kentucky,Boyle,38.3089701,11.17607973,12.31561462,12.72093023,12.24584718,8.093023256,5.139534884,21021
Kentucky,Bracken,36.84913218,11.62762471,12.46510499,15.17174414,13.37540964,6.966864911,3.544119432,21023
Kentucky,Breathitt,34.67703913,11.64545026,13.63350621,15.2208078,13.877102,7.622190791,3.323903819,21025
Kentucky,Breckinridge,35.64351579,10.91328232,11.99234844,14.73906219,13.99843045,8.774769472,3.938591328,21027
Kentucky,Bullitt,36.53431028,12.84708088,13.65256757,14.8219418,11.95771503,7.238278503,2.948105934,21029
Kentucky,Butler,35.10804886,12.45693705,12.67616661,13.71750705,13.3025368,8.487316004,4.251487629,21031
Kentucky,Caldwell,35.92607157,10.53873378,12.59929217,13.0475816,13.38576484,9.217459693,5.285096343,21033
Kentucky,Calloway,44.5994634,10.61709467,10.32068481,11.57531621,11.17925131,7.596780376,4.111409224,21035
Kentucky,Campbell,38.6218224,13.51554449,11.58643937,13.82579011,12.25309172,6.481879079,3.715432841,21037
Kentucky,Carlisle,35.27562356,10.77342276,12.24062042,13.4982184,12.95325927,9.075665479,6.183190107,21039
Kentucky,Carroll,40.68175468,12.07972432,11.76306231,13.8027382,11.55816336,6.463630437,3.650926702,21041
Kentucky,Carter,37.35742853,10.85765072,12.53888313,13.7201896,12.72404088,8.680195527,4.121611613,21043
Kentucky,Casey,36.67547835,10.97683787,12.44335347,13.09793555,12.9846425,9.466263847,4.355488419,21045
Kentucky,Christian,53.49583514,12.2294931,8.77900406,8.81946673,8.112067642,5.378744541,3.18538879,21047
Kentucky,Clark,36.30720847,11.50928301,13.40726641,14.32867114,12.27068333,8.09125769,4.085629948,21049
Kentucky,Clay,36.22979358,14.20044765,13.86719721,14.07112659,11.77319075,6.893807511,2.964436707,21051
Kentucky,Clinton,35.9494415,11.0915148,12.05173427,14.38369587,13.15892612,9.220066627,4.144620811,21053
Kentucky,Crittenden,34.80650589,11.02636007,11.77790241,14.31295569,13.76332025,9.904655076,4.408300617,21055
Kentucky,Cumberland,34.07418531,10.18170897,11.08274516,14.98723532,14.73194173,10.03153627,4.910647244,21057
Kentucky,Daviess,39.33177718,12.23195917,11.77698212,13.10432822,11.91743156,7.301392625,4.336129134,21059
Kentucky,Edmonson,33.46097442,11.59361251,12.53055239,14.40443213,13.92374124,9.703438162,4.383249145,21061
Kentucky,Elliott,33.27117741,13.03942461,14.21150773,13.07938199,12.90623335,8.84389984,4.648375067,21063
Kentucky,Estill,34.84293562,11.05789548,12.97365826,15.72756726,12.79053388,9.057613748,3.549795746,21065
Kentucky,Fayette,43.24325159,14.0499722,12.1122367,11.6539008,10.19890049,5.708814627,3.03292359,21067
Kentucky,Fleming,37.55543237,11.16962306,12.89495565,13.76108647,12.52078714,8.342572062,3.755543237,21069
Kentucky,Floyd,35.42195564,11.79243967,12.98925931,14.04658948,13.97684475,8.260566327,3.512344818,21071
Kentucky,Franklin,36.80212536,12.12043688,12.67539112,13.67116009,12.89776641,7.907114041,3.926006101,21073
Kentucky,Fulton,36.33986928,12.10784314,10.35947712,13.1372549,14.49346405,9.003267974,4.558823529,21075
Kentucky,Gallatin,39.52672101,11.92255435,12.83967391,14.99094203,11.57155797,6.816123188,2.332427536,21077
Kentucky,Garrard,34.21412301,11.48063781,12.75626424,15.96810934,13.4738041,8.063781321,4.043280182,21079
Kentucky,Grant,41.70216154,12.14521715,13.06476653,13.50264719,10.55292385,6.496556666,2.535727081,21081
Kentucky,Graves,38.02288501,11.61132996,11.80695126,13.55146448,12.29198489,8.366160195,4.349224214,21083
Kentucky,Grayson,37.57076099,11.83085749,12.22218001,13.78747008,12.94023783,7.944227043,3.704266555,21085
Kentucky,Green,33.56864875,10.7068513,12.11874378,15.7389809,13.86550819,9.177301113,4.82396597,21087
Kentucky,Greenup,34.28036747,11.07803108,12.87285925,13.51366678,13.83974141,9.280367472,5.134966542,21089
Kentucky,Hancock,39.09568395,10.90431605,12.79972596,13.72459466,11.72642156,8.209636903,3.539620918,21091
Kentucky,Hardin,40.82152307,13.29062307,12.6019428,13.39573743,10.71169669,6.08938345,3.089093479,21093
Kentucky,Harlan,36.30580484,11.62861146,12.07542883,13.78696656,14.17698512,7.982127305,4.044075883,21095
Kentucky,Harrison,36.76110342,10.61348386,12.59985089,15.09745447,13.22824582,7.668548301,4.031313239,21097
Kentucky,Hart,38.73373532,10.97535174,11.88511584,15.06929017,12.10726753,7.484396488,3.744842907,21099
Kentucky,Henderson,37.10600776,12.24145116,12.03746353,13.78561558,13.09468974,7.733982584,4.00078963,21101
Kentucky,Henry,36.83720353,11.62299764,12.38047932,14.3548988,13.53532845,7.55619024,3.712902024,21103
Kentucky,Hickman,30.44560054,10.47274372,11.62632888,14.65731735,14.15969238,11.44537435,7.192942773,21105
Kentucky,Hopkins,36.42717671,11.83544866,12.23706399,13.84352534,13.2976835,8.056714298,4.302387503,21107
Kentucky,Jackson,36.15533403,11.8360363,13.50245499,14.04552894,13.13048653,8.175866687,3.154292516,21109
Kentucky,Jefferson,38.57838309,13.60592953,12.03646383,13.08381256,12.01517942,6.744043285,3.9361883,21111
Kentucky,Jessamine,40.60830861,12.08827893,12.95994065,13.08605341,11.16097923,6.46884273,3.627596439,21113
Kentucky,Johnson,35.33458412,11.7662825,13.37889753,14.16957027,13.25381935,8.384704726,3.712141517,21115
Kentucky,Kenton,39.3535721,14.19925204,12.15229056,13.47116247,11.56090599,6.082468639,3.180348206,21117
Kentucky,Knott,36.22239852,10.24725638,12.42231919,15.13288378,13.96271321,8.217638503,3.794790427,21119
Kentucky,Knox,39.23460261,11.66304626,12.42333248,13.3593151,11.26693074,8.305647841,3.747124968,21121
Kentucky,Larue,36.40875096,12.3575872,11.95918082,14.65017124,12.76997274,7.401971063,4.452365975,21123
Kentucky,Laurel,37.64690369,12.51874928,13.17641629,13.7648552,12.13799469,7.346420742,3.408660106,21125
Kentucky,Lawrence,36.92119967,11.52784022,12.88934558,14.07102948,13.33889924,7.84792242,3.403763406,21127
Kentucky,Lee,33.05843879,12.91056448,12.88212712,16.29461112,13.8347789,7.791838476,3.22764112,21129
Kentucky,Leslie,34.99950705,11.60406191,12.93502908,15.2124618,13.52657005,7.87735384,3.845016267,21131
Kentucky,Letcher,34.04265035,11.84072332,12.48915476,14.52577743,14.72669985,8.552901959,3.822092333,21133
Kentucky,Lewis,35.25684544,10.9677906,12.86867315,14.76955571,13.69088029,8.297503206,4.148751603,21135
Kentucky,Lincoln,37.48985554,10.98441811,12.49797111,14.1778932,12.67651355,8.014121084,4.159227398,21137
Kentucky,Livingston,32.77429128,10.00865614,11.81562432,15.29971868,15.20233716,10.21423934,4.685133088,21139
Kentucky,Logan,37.21516173,11.9530179,11.68624254,14.06498944,12.13827856,8.766534514,4.175775316,21141
Kentucky,Lyon,27.33175178,10.60057435,12.59832688,14.88325634,17.04332626,11.88662754,5.656136846,21143
Kentucky,Madison,45.34579075,11.39139096,12.13623766,11.90239044,10.10631387,6.094101853,3.023774467,21151
Kentucky,Magoffin,35.99741142,10.8962951,13.53340883,15.03801974,13.33117619,7.72528717,3.478401553,21153
Kentucky,Marion,38.60544218,12.00783344,11.9717584,14.53308596,11.76561534,7.106782107,4.009482581,21155
Kentucky,Marshall,33.26600622,11.13462217,12.04834728,14.27334808,14.10983938,10.03173992,5.136096951,21157
Kentucky,Martin,34.92007419,15.58774176,13.01775148,13.43283582,12.48785658,6.932791663,3.620948512,21159
Kentucky,Mason,37.75510204,10.98542274,12.12244898,14.03498542,13.17784257,8.052478134,3.871720117,21161
Kentucky,McCracken,35.75735317,12.0252196,12.12928106,13.20968384,13.40862486,8.499372571,4.97046491,21145
Kentucky,McCreary,37.04618566,13.89590993,13.91888787,13.43060662,10.98345588,7.703354779,3.021599265,21147
Kentucky,McLean,36.16515348,10.90575011,12.09468223,14.53739732,12.81884998,9.068309555,4.409857328,21149
Kentucky,Meade,37.11300714,13.95089674,13.69667421,14.48371931,11.48528644,6.449590806,2.820825353,21163
Kentucky,Menifee,32.94062936,10.09145869,12.9747326,15.53247559,14.77290343,9.207874748,4.479925593,21165
Kentucky,Mercer,35.50105631,11.01772756,11.89492055,15.50013778,13.26352531,8.500964453,4.321668044,21167
Kentucky,Metcalfe,36.97906281,10.94715852,11.69491525,14.44666002,12.95114656,8.325024925,4.656031904,21169
Kentucky,Monroe,36.11681284,11.19611868,12.12912857,14.60160478,13.03414816,8.854263855,4.06792312,21171
Kentucky,Montgomery,38.5455448,11.97035776,14.04460518,13.31064071,11.6867,7.063078396,3.379073148,21173
Kentucky,Morgan,33.98276508,14.14762083,14.61221431,13.43574372,13.25590109,6.849007119,3.716747846,21175
Kentucky,Muhlenberg,36.00766881,11.82491714,12.66978618,13.6316371,12.59829726,8.841879509,4.425813999,21177
Kentucky,Nelson,38.18891627,12.53407777,12.49482018,14.4031755,12.41630499,6.806830822,3.155874463,21179
Kentucky,Nicholas,37.85933575,11.19173877,12.810494,15.05721462,11.94529724,7.549539492,3.586380128,21181
Kentucky,Ohio,38.02466061,11.96080874,12.44654793,13.29762943,12.23481546,8.016772533,4.018765309,21183
Kentucky,Oldham,38.45494208,12.50188055,15.67474048,14.48172108,10.38964947,6.124567474,2.372498872,21185
Kentucky,Owen,35.47794118,11.26838235,13.00551471,14.08088235,14.13602941,8.492647059,3.538602941,21187
Kentucky,Owsley,35.1744186,11.76207513,12.09749553,14.17710197,14.13237925,8.363148479,4.293381038,21189
Kentucky,Pendleton,36.79537477,11.09505128,12.70562324,15.94053273,13.16676991,6.986027944,3.310620139,21191
Kentucky,Perry,36.07235934,12.27962594,12.98099034,14.44120803,13.44473402,7.304921049,3.476161275,21193
Kentucky,Pike,34.43546454,11.25988836,13.37796651,14.58169241,14.12280401,8.259991096,3.962193076,21195
Kentucky,Powell,38.30573863,12.4738788,13.17312329,13.36601833,12.36939399,7.289824787,3.022022183,21197
Kentucky,Pulaski,35.79839995,11.50054934,12.87931541,14.10643269,13.00001547,8.653265865,4.062021262,21199
Kentucky,Robertson,33.44262295,9.367681499,12.27166276,16.06557377,12.97423888,10.21077283,5.667447307,21201
Kentucky,Rockcastle,35.15820896,10.93731343,13.33134328,15.37313433,12.92537313,8.549253731,3.725373134,21203
Kentucky,Rowan,49.04202091,10.02318676,10.18590083,11.23540658,9.884879795,6.455680755,3.172924379,21205
Kentucky,Russell,35.27299254,10.63352225,12.46282476,14.3145727,13.6692666,8.905224174,4.741596992,21207
Kentucky,Scott,41.55913691,13.81378166,14.20463672,12.92320323,10.02123824,5.209616105,2.268387143,21209
Kentucky,Shelby,37.95704687,12.7169298,13.41357847,14.19473185,11.62867389,7.083968836,3.005070283,21211
Kentucky,Simpson,39.35452534,11.80311943,12.22408117,13.8593556,11.68438664,7.528738734,3.545793081,21213
Kentucky,Spencer,35.14419496,12.37096946,14.96754283,16.49462594,12.48270725,6.177503459,2.362456103,21215
Kentucky,Taylor,40.38905632,11.60123684,10.34874163,13.03769228,12.1335473,8.055109789,4.434615836,21217
Kentucky,Todd,40.93087483,11.42880351,12.06238323,13.31329705,11.25822435,7.237429941,3.768987085,21219
Kentucky,Trigg,33.6065014,9.827221198,11.66427645,14.81936762,14.85351362,10.73550502,4.493614696,21221
Kentucky,Trimble,36.01879037,11.01585437,13.4351145,15.02055197,12.63652378,8.385202584,3.487962419,21223
Kentucky,Union,40.61358152,11.27197518,11.56842468,12.8300586,13.08514305,7.10789383,3.52292313,21225
Kentucky,Warren,46.61445636,12.50761824,11.50505851,11.32907728,9.461847879,5.70377255,2.878169186,21227
Kentucky,Washington,37.66964581,10.48493876,12.33035419,14.77987421,12.67792122,7.315458457,4.741807349,21229
Kentucky,Wayne,33.90170021,11.17353918,12.45358609,13.97791675,14.23197186,9.707836623,4.553449287,21231
Kentucky,Webster,36.98421173,12.1806117,12.65349706,13.45435131,13.32468919,7.314468767,4.088170239,21233
Kentucky,Whitley,42.94189062,11.11693615,11.39285911,12.43032945,11.3818222,7.24849622,3.487666244,21235
Kentucky,Wolfe,35.20969765,11.38358646,12.09418977,15.06200362,13.41786262,8.722307371,4.110352515,21237
Kentucky,Woodford,35.29943844,11.12199902,12.68985791,14.85320167,13.95620548,8.204876946,3.874420533,21239
Louisiana,Acadia,41.20115774,12.56632899,11.30567615,13.27544621,11.42627432,6.541244573,3.683872005,22001
Louisiana,Allen,38.30501855,14.95020504,13.34895528,12.76703769,10.43936731,6.569029486,3.620386643,22003
Louisiana,Ascension,41.52816992,14.74428901,13.51305826,12.94837654,9.720707136,5.362070072,2.183329055,22005
Louisiana,Assumption,36.38116592,11.89237668,11.95964126,14.67713004,13.05381166,7.986547085,4.049327354,22007
Louisiana,Avoyelles,38.92294004,13.0443379,11.71716672,13.1258959,11.69986654,7.162275715,4.327517177,22009
Louisiana,Beauregard,40.10415269,12.9224492,12.54664054,12.69159531,11.29841892,6.992725418,3.444017931,22011
Louisiana,Bienville,35.94830177,11.34655846,10.60264503,14.54764052,12.66907124,9.317703637,5.568079351,22013
Louisiana,Bossier,41.31933797,14.96481503,11.98333137,11.72072178,10.33376577,6.178401541,3.499626528,22015
Louisiana,Caddo,39.23728604,13.13343378,11.43371123,12.46861132,12.2813084,7.224952866,4.220696355,22017
Louisiana,Calcasieu,41.4510221,13.63090315,11.41537674,12.46159754,11.21154831,6.408287053,3.421265115,22019
Louisiana,Caldwell,37.52008032,12.25903614,12.98192771,12.81124498,12.29919679,8.072289157,4.0562249,22021
Louisiana,Cameron,37.06946039,12.2847302,10.96440873,16.31745121,12.02640643,7.721010333,3.616532721,22023
Louisiana,Catahoula,37.68734388,13.34304746,11.55287261,12.72897585,13.1244796,7.691507077,3.871773522,22025
Louisiana,Claiborne,34.63371801,13.31535374,12.54390366,13.45333668,12.73206222,8.197441044,5.124184646,22027
Louisiana,Concordia,40.04700593,12.63028817,11.04639281,12.09380748,12.57919477,7.326793378,4.276517474,22029
Louisiana,De Soto,37.62939204,12.43257035,11.94416096,13.27088497,12.56378481,8.000437382,4.1587695,22031
Louisiana,East Baton Rouge,44.28990648,13.35076516,10.73780604,11.58256153,10.82579668,6.044594018,3.168570107,22033
Louisiana,East Carroll,43.14338497,12.26374876,11.38269149,12.54796078,10.75742504,6.295296291,3.609492682,22035
Louisiana,East Feliciana,33.18829319,12.86195286,12.95519296,15.40533541,14.07407407,7.940947941,3.574203574,22037
Louisiana,Evangeline,41.94001734,12.55569177,11.25198098,13.0221571,10.78850582,6.943157013,3.498489968,22039
Louisiana,Franklin,39.86902163,11.88231792,10.90990276,12.75550705,12.15022822,7.620559635,4.81246279,22041
Louisiana,Grant,37.31429588,16.58660262,12.8058002,12.52112801,10.55066275,7.018948492,3.20256205,22043
Louisiana,Iberia,41.27514413,12.35392791,11.04720824,13.63386476,11.63220141,6.612537179,3.445116364,22045
Louisiana,Iberville,36.99764677,14.1132606,12.62186363,14.09797989,11.56749488,6.946609211,3.655145014,22047
Louisiana,Jackson,36.24072444,12.65249654,11.79096969,13.38196453,12.02364482,8.810212552,5.099987423,22049
Louisiana,Jefferson,36.81571981,13.88108771,11.77511398,13.60531366,12.50037438,7.3938316,4.028558856,22051
Louisiana,Jefferson Davis,40.35843202,12.35197264,11.31657273,13.27021721,11.45905896,7.03248686,4.211259578,22053
Louisiana,Lafayette,40.98409273,15.34710151,12.00500861,12.44696889,10.73473322,5.494229391,2.987865657,22055
Louisiana,Lafourche,39.05824797,13.3975437,11.62411456,14.21087499,11.11043164,6.873566733,3.725220405,22057
Louisiana,LaSalle,38.87510894,13.72930214,12.25447476,12.02654689,11.5975062,7.494804585,4.022256486,22059
Louisiana,Lincoln,52.01923892,11.07932876,8.911772184,9.59827104,9.115179252,5.705992033,3.570217815,22061
Louisiana,Livingston,40.67652095,14.52420701,13.40718078,12.60899783,10.17790738,6.217802203,2.387383837,22063
Louisiana,Madison,41.71669205,13.77116746,12.1404892,11.79105815,11.19075352,6.065764716,3.324074904,22065
Louisiana,Morehouse,38.63690054,11.46546972,11.30403969,12.63879046,13.53256162,7.788014804,4.634223167,22067
Louisiana,Natchitoches,46.34367159,10.5667503,9.881269562,11.00649267,10.86163636,7.403192012,3.936987506,22069
Louisiana,Orleans,37.29022061,16.81125098,11.76836161,12.7356102,12.07321627,6.06947208,3.251868258,22071
Louisiana,Ouachita,42.06570642,13.09079139,11.84657712,12.22657388,10.87295679,6.346658035,3.550736365,22073
